Index,Process,Time,Temp,Current,Date
261,8,오후 4:48:14.9,72.1776601448583,1.611,2021-09-06
262,8,오후 4:48:19.9,74.58643440551927,1.668,2021-09-06
263,8,오후 4:48:24.9,74.87710395778115,1.634,2021-09-06
264,8,오후 4:48:29.9,80.4143522816745,1.8350676212470696,2021-09-06
265,8,오후 4:48:34.9,71.08489761472396,1.696,2021-09-06
266,8,오후 4:48:39.9,69.47081535284565,1.676,2021-09-06
267,8,오후 4:48:44.9,69.84317473479867,1.609,2021-09-06
268,8,오후 4:48:49.9,73.18546553761685,1.572,2021-09-06
269,8,오후 4:48:54.9,71.55671042933152,1.581,2021-09-06
270,8,오후 4:48:59.9,72.93957562396797,1.657,2021-09-06
271,8,오후 4:49:04.9,71.20403500015834,1.62,2021-09-06
272,8,오후 4:49:09.9,70.87178422074807,1.651,2021-09-06
273,8,오후 4:49:14.9,71.49957940787253,1.612,2021-09-06
274,8,오후 4:49:19.9,69.86391347156295,1.604,2021-09-06
275,8,오후 4:49:24.9,71.9081485396546,1.619,2021-09-06
276,8,오후 4:49:29.9,69.66209655792429,1.581,2021-09-06
277,8,오후 4:49:34.9,69.04198315231801,1.628,2021-09-06
278,8,오후 4:49:40.0,67.31247367223635,1.577,2021-09-06
279,8,오후 4:49:45.0,66.53366359223965,1.563,2021-09-06
280,8,오후 4:49:50.0,67.74042366970423,1.523,2021-09-06
281,8,오후 4:49:55.0,67.04518510357609,1.506,2021-09-06
282,8,오후 4:50:00.0,69.47249049518311,1.534,2021-09-06
283,8,오후 4:50:05.0,67.01093857044455,1.518,2021-09-06
284,8,오후 4:50:10.0,66.19333628680197,1.572,2021-09-06
285,8,오후 4:50:15.0,67.28386418628695,1.516,2021-09-06
286,8,오후 4:50:20.0,65.3394548018018,1.498,2021-09-06
287,8,오후 4:50:25.0,66.49933688835523,1.523,2021-09-06
288,8,오후 4:50:30.0,67.81608582210924,1.479,2021-09-06
289,9,오후 4:50:56.8,76.00784572726687,1.505,2021-09-06
290,9,오후 4:51:01.8,73.11937724252256,1.535,2021-09-06
291,9,오후 4:51:06.8,73.12181233844662,1.721,2021-09-06
292,9,오후 4:51:11.8,73.06197573575812,1.656,2021-09-06
293,9,오후 4:51:16.8,75.0864964282445,1.656,2021-09-06
294,9,오후 4:51:21.8,74.25677527359753,1.654,2021-09-06
295,9,오후 4:51:26.8,73.08489761472396,1.7,2021-09-06
296,9,오후 4:51:31.8,74.47081535284565,1.681,2021-09-06
