Index,Process,Time,Temp,Current,Date
144,4,오후 4:37:27.7,66.01353466824737,1.553,2021-09-17
145,5,오후 4:37:55.1,74.20403500015834,1.491,2021-09-17
146,5,오후 4:38:00.1,75.87178422074807,1.494,2021-09-17
147,5,오후 4:38:05.1,75.49957940787253,1.68,2021-09-17
148,5,오후 4:38:10.1,76.86391347156295,1.719,2021-09-17
149,5,오후 4:38:15.1,75.9081485396546,1.71,2021-09-17
150,5,오후 4:38:20.1,74.66209655792429,1.74,2021-09-17
151,5,오후 4:38:25.1,74.08489761472396,1.719,2021-09-17
152,5,오후 4:38:30.1,74.47081535284565,1.69,2021-09-17
153,5,오후 4:38:35.1,72.84317473479867,1.677,2021-09-17
154,5,오후 4:38:40.1,72.18546553761685,1.686,2021-09-17
155,5,오후 4:38:45.1,74.55671042933152,1.649,2021-09-17
156,5,오후 4:38:50.1,73.93957562396797,1.635,2021-09-17
157,5,오후 4:38:55.1,71.08489761472396,1.688,2021-09-17
158,5,오후 4:39:00.1,69.47081535284565,1.674,2021-09-17
159,5,오후 4:39:05.1,71.84317473479867,1.609,2021-09-17
160,5,오후 4:39:10.1,70.18546553761685,1.572,2021-09-17
161,5,오후 4:39:15.1,73.55671042933152,1.627,2021-09-17
162,5,오후 4:39:20.1,72.93957562396797,1.589,2021-09-17
163,5,오후 4:39:25.2,69.00784572726687,1.666,2021-09-17
164,5,오후 4:39:30.2,71.11937724252256,1.651,2021-09-17
165,5,오후 4:39:35.2,69.12181233844662,1.562,2021-09-17
166,5,오후 4:39:40.2,70.06197573575812,1.61,2021-09-17
167,5,오후 4:39:45.2,71.0864964282445,1.565,2021-09-17
168,5,오후 4:39:50.2,68.25677527359753,1.586,2021-09-17
169,5,오후 4:39:55.2,67.20403500015834,1.61,2021-09-17
170,5,오후 4:40:00.2,67.87178422074807,1.545,2021-09-17
171,5,오후 4:40:05.2,68.49957940787253,1.521,2021-09-17
172,5,오후 4:40:10.2,69.86391347156295,1.537,2021-09-17
173,5,오후 4:40:15.2,69.9081485396546,1.55,2021-09-17
174,5,오후 4:40:20.2,68.66209655792429,1.581,2021-09-17
175,5,오후 4:40:25.2,66.00784572726687,1.582,2021-09-17
176,5,오후 4:40:30.2,67.11937724252256,1.554,2021-09-17
177,5,오후 4:40:35.2,64.12181233844662,1.494,2021-09-17
178,5,오후 4:40:40.2,65.06197573575812,1.519,2021-09-17
179,5,오후 4:40:45.3,67.0864964282445,1.451,2021-09-17
180,5,오후 4:40:50.3,67.25677527359753,1.472,2021-09-17
181,6,오후 4:41:17.5,73.20403500015834,1.518,2021-09-17
182,6,오후 4:41:22.5,76.87178422074807,1.522,2021-09-17
183,6,오후 4:41:27.5,76.49957940787253,1.658,2021-09-17
184,6,오후 4:41:32.5,75.86391347156295,1.741,2021-09-17
185,6,오후 4:41:37.5,76.9081485396546,1.732,2021-09-17
186,6,오후 4:41:42.5,74.66209655792429,1.718,2021-09-17
187,6,오후 4:41:47.5,73.01093857044455,1.742,2021-09-17
188,6,오후 4:41:52.5,73.19333628680197,1.691,2021-09-17
189,6,오후 4:41:57.6,73.28386418628695,1.653,2021-09-17
190,6,오후 4:42:02.6,72.3394548018018,1.657,2021-09-17
191,6,오후 4:42:07.6,74.49933688835523,1.659,2021-09-17
192,6,오후 4:42:12.6,72.81608582210924,1.638,2021-09-17
193,6,오후 4:42:17.6,71.13914228339809,1.686,2021-09-17
194,6,오후 4:42:22.6,71.66042141558682,1.649,2021-09-17
195,6,오후 4:42:27.6,73.1776601448583,1.61,2021-09-17
196,6,오후 4:42:32.6,72.58643440551927,1.623,2021-09-17
197,6,오후 4:42:37.6,72.87710395778115,1.657,2021-09-17
198,6,오후 4:42:42.6,73.01353466824737,1.643,2021-09-17
199,6,오후 4:42:47.6,71.13914228339809,1.65,2021-09-17
200,6,오후 4:42:52.6,69.66042141558682,1.653,2021-09-17
201,6,오후 4:42:57.6,69.1776601448583,1.611,2021-09-17
202,6,오후 4:43:02.6,72.58643440551927,1.577,2021-09-17
203,6,오후 4:43:07.6,70.87710395778115,1.566,2021-09-17
204,6,오후 4:43:12.6,70.01353466824737,1.643,2021-09-17
205,6,오후 4:43:17.6,69.08489761472396,1.605,2021-09-17
206,6,오후 4:43:22.6,69.47081535284565,1.585,2021-09-17
207,6,오후 4:43:27.6,68.84317473479867,1.564,2021-09-17
208,6,오후 4:43:32.6,67.18546553761685,1.573,2021-09-17
209,6,오후 4:43:37.6,68.55671042933152,1.558,2021-09-17
210,6,오후 4:43:42.7,67.93957562396797,1.521,2021-09-17
211,6,오후 4:43:47.7,64.01093857044455,1.552,2021-09-17
212,6,오후 4:43:52.7,66.19333628680197,1.538,2021-09-17
213,6,오후 4:43:57.7,64.28386418628695,1.448,2021-09-17
214,6,오후 4:44:02.7,66.3394548018018,1.498,2021-09-17
215,6,오후 4:44:07.7,65.49933688835523,1.454,2021-09-17
216,6,오후 4:44:12.7,67.81608582210924,1.501,2021-09-17
217,7,오후 4:44:39.3,73.04198315231801,1.482,2021-09-17
218,7,오후 4:44:44.3,73.31247367223635,1.535,2021-09-17
219,7,오후 4:44:49.3,76.53366359223965,1.653,2021-09-17
220,7,오후 4:44:54.3,73.74042366970423,1.659,2021-09-17
221,7,오후 4:44:59.3,75.04518510357609,1.734,2021-09-17
222,7,오후 4:45:04.3,76.47249049518311,1.669,2021-09-17
223,7,오후 4:45:09.3,71.13914228339809,1.699,2021-09-17
224,7,오후 4:45:14.3,72.66042141558682,1.732,2021-09-17
225,7,오후 4:45:19.4,73.1776601448583,1.611,2021-09-17
226,7,오후 4:45:24.4,75.58643440551927,1.645,2021-09-17
227,7,오후 4:45:29.4,74.87710395778115,1.657,2021-09-17
228,7,오후 4:45:34.4,74.01353466824737,1.712,2021-09-17
229,7,오후 4:45:39.4,69.13914228339809,1.696,2021-09-17
230,7,오후 4:45:44.4,69.66042141558682,1.676,2021-09-17
231,7,오후 4:45:49.4,71.1776601448583,1.565,2021-09-17
232,7,오후 4:45:54.4,72.58643440551927,1.577,2021-09-17
233,7,오후 4:45:59.4,73.87710395778115,1.611,2021-09-17
234,7,오후 4:46:04.4,73.01353466824737,1.643,2021-09-17
235,7,오후 4:46:09.4,70.13914228339809,1.673,2021-09-17
236,7,오후 4:46:14.4,69.66042141558682,1.653,2021-09-17
237,7,오후 4:46:19.4,71.1776601448583,1.588,2021-09-17
238,7,오후 4:46:24.4,72.58643440551927,1.576,2021-09-17
239,7,오후 4:46:29.4,72.87710395778115,1.611,2021-09-17
240,7,오후 4:46:34.4,71.01353466824737,1.644,2021-09-17
241,7,오후 4:46:39.4,66.20403500015834,1.65,2021-09-17
242,7,오후 4:46:44.4,69.87178422074807,1.607,2021-09-17
243,7,오후 4:46:49.4,70.49957940787253,1.498,2021-09-17
244,7,오후 4:46:54.4,78.26816445990933,1.7472960511172517,2021-09-17
245,7,오후 4:46:59.4,68.9081485396546,1.596,2021-09-17
246,7,오후 4:47:04.4,69.66209655792429,1.604,2021-09-17
247,7,오후 4:47:09.4,65.04198315231801,1.56,2021-09-17
248,7,오후 4:47:14.4,67.31247367223635,1.577,2021-09-17
249,7,오후 4:47:19.4,66.53366359223965,1.471,2021-09-17
250,7,오후 4:47:24.4,67.74042366970423,1.524,2021-09-17
251,7,오후 4:47:29.5,66.04518510357609,1.506,2021-09-17
252,7,오후 4:47:34.5,67.47249049518311,1.533,2021-09-17
253,8,오후 4:48:00.3,73.13914228339809,1.495,2021-09-17
254,8,오후 4:48:05.3,75.66042141558682,1.527,2021-09-17
255,8,오후 4:48:10.3,77.1776601448583,1.656,2021-09-17
256,8,오후 4:48:15.3,78.46638542962178,1.7550486490758412,2021-09-17
257,8,오후 4:48:20.3,74.87710395778115,1.748,2021-09-17
258,8,오후 4:48:25.3,76.01353466824737,1.735,2021-09-17
259,8,오후 4:48:30.3,75.82450067989082,1.7376313536676162,2021-09-17
260,8,오후 4:48:35.3,73.11937724252256,1.722,2021-09-17
261,8,오후 4:48:40.3,73.12181233844662,1.675,2021-09-17
262,8,오후 4:48:45.3,73.06197573575812,1.655,2021-09-17
263,8,오후 4:48:50.3,73.0864964282445,1.656,2021-09-17
264,8,오후 4:48:55.3,74.25677527359753,1.654,2021-09-17
265,8,오후 4:49:00.3,70.01093857044455,1.655,2021-09-17
266,8,오후 4:49:05.3,69.19333628680197,1.681,2021-09-17
267,8,오후 4:49:10.3,72.28386418628695,1.585,2021-09-17
268,8,오후 4:49:15.3,69.3394548018018,1.566,2021-09-17
269,8,오후 4:49:20.3,71.49933688835523,1.637,2021-09-17
270,8,오후 4:49:25.4,70.81608582210924,1.57,2021-09-17
271,8,오후 4:49:30.4,70.04198315231801,1.619,2021-09-17
272,8,오후 4:49:35.4,70.31247367223635,1.603,2021-09-17
273,8,오후 4:49:40.4,70.53366359223965,1.586,2021-09-17
274,8,오후 4:49:45.4,71.74042366970423,1.592,2021-09-17
275,8,오후 4:49:50.4,71.04518510357609,1.597,2021-09-17
276,8,오후 4:49:55.4,70.47249049518311,1.624,2021-09-17
277,8,오후 4:50:00.4,66.20403500015834,1.608,2021-09-17
278,8,오후 4:50:05.4,69.87178422074807,1.595,2021-09-17
279,8,오후 4:50:10.4,69.49957940787253,1.498,2021-09-17
280,8,오후 4:50:15.4,67.86391347156295,1.581,2021-09-17
281,8,오후 4:50:20.4,69.9081485396546,1.573,2021-09-17
282,8,오후 4:50:25.4,70.66209655792429,1.536,2021-09-17
283,8,오후 4:50:30.4,64.13914228339809,1.582,2021-09-17
284,8,오후 4:50:35.4,64.66042141558682,1.6,2021-09-17
285,8,오후 4:50:40.4,66.1776601448583,1.451,2021-09-17
286,8,오후 4:50:45.4,67.58643440551927,1.463,2021-09-17
287,8,오후 4:50:50.4,68.87710395778115,1.498,2021-09-17
288,8,오후 4:50:55.4,69.01353466824737,1.529,2021-09-17
289,9,오후 4:51:22.8,74.20403500015834,1.559,2021-09-17
290,9,오후 4:51:27.8,73.87178422074807,1.562,2021-09-17
291,9,오후 4:51:32.8,74.49957940787253,1.681,2021-09-17
292,9,오후 4:51:37.8,77.86391347156295,1.673,2021-09-17
293,9,오후 4:51:42.8,76.9081485396546,1.686,2021-09-17
294,9,오후 4:51:47.9,77.66209655792429,1.764,2021-09-17
295,9,오후 4:51:52.9,73.08489761472396,1.742,2021-09-17
296,9,오후 4:51:57.9,73.47081535284565,1.759,2021-09-17
297,9,오후 4:52:02.9,74.84317473479867,1.655,2021-09-17
298,9,오후 4:52:07.9,75.18546553761685,1.663,2021-09-17
299,9,오후 4:52:12.9,74.55671042933152,1.695,2021-09-17
300,9,오후 4:52:17.9,75.93957562396797,1.703,2021-09-17
301,9,오후 4:52:22.9,71.01093857044455,1.688,2021-09-17
302,9,오후 4:52:27.9,72.19333628680197,1.72,2021-09-17
303,9,오후 4:52:32.9,69.28386418628695,1.608,2021-09-17
304,9,오후 4:52:37.9,71.3394548018018,1.635,2021-09-17
305,9,오후 4:52:42.9,69.49933688835523,1.568,2021-09-17
306,9,오후 4:52:47.9,69.81608582210924,1.615,2021-09-17
307,9,오후 4:52:52.9,70.20403500015834,1.573,2021-09-17
308,9,오후 4:52:57.9,71.87178422074807,1.581,2021-09-17
309,9,오후 4:53:02.9,71.20557089966482,1.628004847274671,2021-09-17
310,9,오후 4:53:07.9,69.86391347156295,1.627,2021-09-17
311,9,오후 4:53:12.9,71.9081485396546,1.573,2021-09-17
312,9,오후 4:53:17.9,71.66209655792429,1.582,2021-09-17
313,9,오후 4:53:22.9,67.01093857044455,1.628,2021-09-17
314,9,오후 4:53:27.9,68.19333628680197,1.622,2021-09-17
315,9,오후 4:53:33.0,68.28386418628695,1.517,2021-09-17
316,9,오후 4:53:38.0,68.3394548018018,1.543,2021-09-17
317,9,오후 4:53:43.0,67.49933688835523,1.545,2021-09-17
318,9,오후 4:53:48.0,69.81608582210924,1.546,2021-09-17
319,9,오후 4:53:53.0,65.04198315231801,1.527,2021-09-17
320,9,오후 4:53:58.0,64.31247367223635,1.581,2021-09-17
321,9,오후 4:54:03.0,66.53366359223965,1.472,2021-09-17
322,9,오후 4:54:08.0,67.74042366970423,1.455,2021-09-17
323,9,오후 4:54:13.0,68.04518510357609,1.506,2021-09-17
324,9,오후 4:54:18.0,65.47249049518311,1.533,2021-09-17
325,10,오후 4:54:44.8,74.00784572726687,1.54,2021-09-17
326,10,오후 4:54:49.8,75.11937724252256,1.481,2021-09-17
327,10,오후 4:54:54.8,73.12181233844662,1.675,2021-09-17
328,10,오후 4:54:59.8,76.06197573575812,1.701,2021-09-17
329,10,오후 4:55:04.8,73.0864964282445,1.655,2021-09-17
330,10,오후 4:55:09.8,76.25677527359753,1.723,2021-09-17
331,10,오후 4:55:14.8,72.00784572726687,1.655,2021-09-17
332,10,오후 4:55:19.8,72.11937724252256,1.727,2021-09-17
333,10,오후 4:55:24.8,74.12181233844662,1.63,2021-09-17
334,10,오후 4:55:29.8,74.06197573575812,1.633,2021-09-17
335,10,오후 4:55:34.8,71.0864964282445,1.678,2021-09-17
336,10,오후 4:55:39.8,73.25677527359753,1.677,2021-09-17
337,10,오후 4:55:44.9,70.20403500015834,1.609,2021-09-17
338,10,오후 4:55:49.9,71.87178422074807,1.659,2021-09-17
339,10,오후 4:55:54.9,70.49957940787253,1.589,2021-09-17
340,10,오후 4:55:59.9,70.86391347156295,1.627,2021-09-17
341,10,오후 4:56:04.9,71.9081485396546,1.595,2021-09-17
342,10,오후 4:56:09.9,76.73196022362033,1.7417833632744744,2021-09-17
343,10,오후 4:56:14.9,70.20403500015834,1.628,2021-09-17
344,10,오후 4:56:19.9,68.87178422074807,1.599,2021-09-17
345,10,오후 4:56:24.9,70.49957940787253,1.589,2021-09-17
346,10,오후 4:56:29.9,69.86391347156295,1.559,2021-09-17
347,10,오후 4:56:34.9,72.9081485396546,1.596,2021-09-17
348,10,오후 4:56:39.9,69.66209655792429,1.582,2021-09-17
349,10,오후 4:56:44.9,66.00784572726687,1.651,2021-09-17
350,10,오후 4:56:49.9,67.11937724252256,1.577,2021-09-17
351,10,오후 4:56:54.9,68.12181233844662,1.494,2021-09-17
352,10,오후 4:56:59.9,66.06197573575812,1.519,2021-09-17
353,10,오후 4:57:04.9,66.0864964282445,1.542,2021-09-17
354,10,오후 4:57:09.9,66.25677527359753,1.495,2021-09-17
355,10,오후 4:57:14.9,66.04198315231801,1.496,2021-09-17
356,10,오후 4:57:19.9,64.31247367223635,1.499,2021-09-17
357,10,오후 4:57:24.9,64.53366359223965,1.495,2021-09-17
358,10,오후 4:57:30.0,66.74042366970423,1.455,2021-09-17
359,10,오후 4:57:35.0,67.04518510357609,1.46,2021-09-17
360,10,오후 4:57:40.0,66.47249049518311,1.51,2021-09-17
361,11,오후 4:58:06.2,73.00784572726687,1.518,2021-09-17
362,11,오후 4:58:11.2,76.11937724252256,1.504,2021-09-17
363,11,오후 4:58:16.2,75.12181233844662,1.653,2021-09-17
364,11,오후 4:58:21.2,76.06197573575812,1.724,2021-09-17
365,11,오후 4:58:26.2,73.0864964282445,1.701,2021-09-17
366,11,오후 4:58:31.2,73.25677527359753,1.722,2021-09-17
367,11,오후 4:58:36.2,73.08489761472396,1.655,2021-09-17
368,11,오후 4:58:41.3,72.47081535284565,1.659,2021-09-17
369,11,오후 4:58:46.3,72.84317473479867,1.655,2021-09-17
370,11,오후 4:58:51.3,72.18546553761685,1.641,2021-09-17
371,11,오후 4:58:56.3,75.55671042933152,1.649,2021-09-17
372,11,오후 4:59:01.3,74.93957562396797,1.634,2021-09-17
373,11,오후 4:59:06.3,69.04198315231801,1.711,2021-09-17
374,11,오후 4:59:11.3,72.31247367223635,1.697,2021-09-17
375,11,오후 4:59:16.3,69.53366359223965,1.563,2021-09-17
376,11,오후 4:59:21.3,69.74042366970423,1.637,2021-09-17
377,11,오후 4:59:26.3,71.04518510357609,1.574,2021-09-17
378,11,오후 4:59:31.3,71.47249049518311,1.579,2021-09-17
379,11,오후 4:59:36.3,71.20403500015834,1.609,2021-09-17
380,11,오후 4:59:41.3,71.87178422074807,1.618,2021-09-17
381,11,오후 4:59:46.3,71.49957940787253,1.612,2021-09-17
382,11,오후 4:59:51.3,72.86391347156295,1.627,2021-09-17
383,11,오후 4:59:56.3,77.04040702646408,1.7579274192881933,2021-09-17
384,11,오후 5:00:01.3,70.66209655792429,1.649,2021-09-17
385,11,오후 5:00:06.4,68.01093857044455,1.605,2021-09-17
386,11,오후 5:00:11.4,66.19333628680197,1.6,2021-09-17
387,11,오후 5:00:16.4,69.28386418628695,1.539,2021-09-17
388,11,오후 5:00:21.4,67.3394548018018,1.498,2021-09-17
389,11,오후 5:00:26.4,68.49933688835523,1.568,2021-09-17
390,11,오후 5:00:31.4,68.81608582210924,1.524,2021-09-17
391,11,오후 5:00:36.4,64.04198315231801,1.55,2021-09-17
392,11,오후 5:00:41.4,64.31247367223635,1.557,2021-09-17
393,11,오후 5:00:46.4,66.53366359223965,1.449,2021-09-17
394,11,오후 5:00:51.4,67.74042366970423,1.455,2021-09-17
395,11,오후 5:00:56.4,66.04518510357609,1.506,2021-09-17
396,11,오후 5:01:01.4,65.47249049518311,1.533,2021-09-17
397,12,오후 5:01:28.7,113.74150416365481,1.016890651780079,2021-09-17
398,12,오후 5:01:33.7,124.57492373349618,0.8761433163027155,2021-09-17
399,12,오후 5:01:38.7,123.06817562050831,1.1470330356593799,2021-09-17
400,12,오후 5:01:43.7,112.7095543553949,1.1730330356593799,2021-09-17
401,12,오후 5:01:48.7,129.86395418792026,1.0771433163027153,2021-09-17
402,12,오후 5:01:53.7,123.47756844736917,1.2509603427385896,2021-09-17
403,12,오후 5:01:58.7,117.76835736057015,1.2590710462139172,2021-09-17
404,12,오후 5:02:03.7,109.83779153534206,1.192890651780079,2021-09-17
405,12,오후 5:02:08.7,119.02461647962113,1.0573482778712155,2021-09-17
406,12,오후 5:02:13.7,117.57927956076426,1.2089603427385898,2021-09-17
407,12,오후 5:02:18.7,123.07053105631852,1.09803303565938,2021-09-17
